id,sale_warn,sale_warn_msg,use_parent_address,street,supplier,city,user_id,zip,title,function,country_id/id,company_id,parent_id/id,type,email,is_company,website,lang,fax,street2,phone,ref,active,tz,customer,credit_limit,mobile,opt_out,notify_email,property_payment_term_id/id,property_supplier_payment_term_id/id,property_product_pricelist/id,property_account_receivable_id,property_account_payable_id,property_account_position_id,property_delivery_carrier_id/id,property_stock_supplier/id,category_id/id,name2,eev_member,eev_number,eev_alarm,region_id/id,pobox_nr,pobox_zip,pobox_city,companytype,headquarter_id/id,mailing_email,mailing,department,lastname,firstname,partner_invoicing_id/id,influence,partner_state,property_purchase_currency_id,comment
partner_12662,no-message,,FALSE,"Badenerstrasse 10c",false,"Weiningen ZH",ddj,"8104",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 44 730 19 00","","+41 44 755 66 77",12662,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_17,scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144059992,"","","",,,,0,,"Haupt + Studer AG","",,,,,
partner_12664,warning,"
Habe kam 12.12.2002  mit Herrn Volmar (IBA Aarau) neue Zahlungskonditionen gemacht: 30 Tage 2%, 60 Tage netto
 Hat gesagt wir sollen umgehend reklamieren wenn diese nicht eingehalten werden!!!!!




",FALSE,"Obere Vorstadt 37",false,"Aarau",mle,"5000",,,base.ch,Swisslux AG,,contact,"elektro@ibaarau.ch",TRUE,"www.ibaarau.ch",de_DE,"+41 62 835 00 61","","+41 62 835 00 60",12664,true,"Europe/Zurich",true,5000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_30,scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144060050,"","5001","",,,1,1,,"IBAarau Elektro AG","",,,,,
partner_12665,no-message,,FALSE,"Gruebi 1402 E",false,"Wengen",mle,"3823",,,base.ch,Swisslux AG,,contact,"wengen@ewl.ch",TRUE,"",de_DE,"+41 33 8562516","","+41 33 8562500",12665,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_eev,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",TRUE,00003823,FALSE,scenario.region_-2144060046,"","","",,,1,1,,"EWL Genossenschaft","",,,,,
partner_12666,no-message,,FALSE,"Etzelmatt 5",false,"Wettingen",ddj,"5430",,,base.ch,Swisslux AG,,contact,"info@lebag-elektro.ch",TRUE,"www.lebag-elektro.ch",de_DE,"+41 56 4381801","","+41 56 4381800",12666,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_eev,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",TRUE,00005434,FALSE,scenario.region_-2144060050,"","","",,,1,0,,"Lebag Elektroinstallationen AG","",,,,,
partner_12669,no-message,,FALSE,"Elektroinstallationen",false,"Wetzikon ZH",ddj,"8620",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"","Hinwilerstrasse 40","+41 44 9303600",12669,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144060038,"","","",,,,1,,"Emil Preisig","",,,,,
partner_12671,no-message,,FALSE,"Rheinaustrasse 10",false,"Widnau",mka,"9443",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"","","",12671,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2142967386,"","","",,,,0,,"Elektro Armin Sieber GmbH","",,,,,
partner_12672,no-message,,FALSE,"Schlattgasse 1",false,"Widnau",mka,"9443",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"","","",12672,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2142967386,"","","",,,,0,,"Elektro Brander AG","",,,,,
partner_12674,no-message,,FALSE,"Bahnhofstrasse 48",false,"Widnau",mka,"9443",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"","","",12674,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2142967386,"","","",,,,0,,"Werner Kolb AG","",,,,,
partner_12675,no-message,,FALSE,"Bahnhofstrasse 32",false,"Widnau",mka,"9443",,,base.ch,Swisslux AG,,contact,"info@elektrotanner.ch",TRUE,"www.elektrotanner.ch",de_DE,"+41 71 7222646","","+41 71 7222636",12675,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_eev,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",TRUE,00009443,FALSE,scenario.region_-2142967386,"","","",,,,0,,"Adolf Tanner AG","",,,,,
partner_12678,no-message,,FALSE,"und Sicherheitstechnik GmbH",false,"Wiesendangen",ddj,"8542",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"","Dorfstrasse 85","+41 52 337 20 48",12678,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144059995,"","","",,,,0,,"Reto Kunz Elektroanlagen","",,,,,
