id,sale_warn,sale_warn_msg,use_parent_address,street,supplier,city,user_id,zip,title,function,country_id/id,company_id,parent_id/id,type,email,is_company,website,lang,fax,street2,phone,ref,active,tz,customer,credit_limit,mobile,opt_out,notify_email,property_payment_term_id/id,property_supplier_payment_term_id/id,property_product_pricelist/id,property_account_receivable_id,property_account_payable_id,property_account_position_id,property_delivery_carrier_id/id,property_stock_supplier/id,category_id/id,name2,eev_member,eev_number,eev_alarm,region_id/id,pobox_nr,pobox_zip,pobox_city,companytype,headquarter_id/id,mailing_email,mailing,department,lastname,firstname,partner_invoicing_id/id,influence,partner_state,property_purchase_currency_id,comment
partner_1000,no-message,,FALSE,"",false,"Oetwil am See",ddj,"8618",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"","","",1000,true,"Europe/Zurich",true,0.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,,"",FALSE,,FALSE,scenario.region_-2144060038,"","","",,,,0,,"Bauherr / Interessent privat (Deutsch)","",,,,,
partner_10000,no-message,,FALSE,"Steinentorstrasse 25",false,"Basel",ddj,"4001",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 61 2817627","","+41 61 2817585",10000,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_2","",FALSE,,FALSE,scenario.region_-2144060004,"","","",,,,0,,"Hotel International Basel Technischer Dienst","",,,,,
partner_10001,no-message,,FALSE,"Elektrounternehmung",false,"Wohlen AG",mle,"5610",,,base.ch,Swisslux AG,,contact,"info@jostwohlen.ch",TRUE,"",de_DE,"+41 56 618 77 70","Bremgarterstrasse 62","+41 56 618 77 77",10001,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_eev,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_30,scenario.partner_category_32,scenario.partner_category_6","",TRUE,00005100,FALSE,scenario.region_-2144060050,"","","",,,,0,,"Jost Wohlen AG","",,,,,
partner_10003,no-message,,FALSE,"Elektro - Fachgeschäft",false,"Thalwil",dla,"8800",,,base.ch,Swisslux AG,,contact,"info@elektro-abderhalden.ch",TRUE,"www.elektro-abderhalden.ch",de_DE,"+41 44 7200433","Gotthardstrasse 45","+41 44 7200453",10003,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_eev,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",TRUE,00008001,FALSE,scenario.region_-2144060016,"","","",,,1,0,,"E. Abderhalden","",,,,,
partner_10006,no-message,,FALSE,"für Abfallentsorgung",false,"Untervaz Bahnhof",mka,"7201",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 81 3000199","Industriestrasse","+41 81 3000190",10006,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_2","",FALSE,,FALSE,scenario.region_-2144060040,"","","",,,,0,,"Gevag Gemeindeverband","",,,,,
partner_10007,no-message,,FALSE,"Niederlassung Rhäzüns",false,"Rhäzüns",mka,"7403",,,base.ch,Swisslux AG,,contact,"info@elektrozueger.ch",TRUE,"www.elektrozueger.ch",de_DE,"+41 81 6302024","Via Sogn Paul 14 ","+41 81 6412526",10007,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_eev,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",TRUE,00007128,FALSE,scenario.region_-2144060040,"","","",,,1,0,,"Elektro Züger Tamins / Rhäzüns AG","",,,,,
partner_10008,no-message,,FALSE,"Elektroinstallationen",false,"Biel/Bienne 4",mle,"2500",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 32 3261790","Gottstattstrasse 4","+41 32 3261711",10008,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144060043,"4263","2500","Biel/Bienne 4",,,,1,,"ESB Energie Service Biel/Bienne","",,,,,
partner_10009,no-message,,FALSE,"Rue A.-M.-Piaget 32",false,"La Chaux-de-Fonds",mse,"2300",,,base.ch,Swisslux AG,,contact,"",TRUE,"",fr_FR,"+41 32 9686631","","+41 32 9686633",10009,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144059996,"","","",,,,1,,"Electro Concept Sàrl","",,,,,
partner_10010,no-message,,FALSE,"Zweierstrasse 120",false,"Zürich",dla,"8003",,,base.ch,Swisslux AG,,contact,"info@glauser.ch",TRUE,"",de_DE,"","","+41 44 4622611",10010,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_eev,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",TRUE,00008175,FALSE,scenario.region_-2144060003,"","","",,,1,0,,"Elektro Glauser AG","",,,,,
partner_10011,no-message,,FALSE,"",false,"Maschwanden",dla,"8933",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 44 7682183","","+41 44 7671232",10011,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_2","",FALSE,,FALSE,scenario.region_-2144060021,"","","",,,,0,,"Bärg Schaltanlagebau","",,,,,
